service,type de service,commentaire,note,date_visite,mois de visite,annee de visite,date_commentaire,mois de commentaire,année_commentaire,satisfaction
Hotel Cheyenne,Hôtel,"Personnel souriant et accueillant Chambre agréable Literie confortable Manque des volets pour occulter complètement la lumière du jour, les rideaux n'étant pas assez larges pour couvrir la largeur de la fenêtre Salle de bain assez spacieuse Les grandes serviettes sont très pratiques. Gel douche, shampooing, après shampooing mis à disposition 👍👍👍",5/5,Visité en juin 2022,juin,2022,il y a 7 mois,Juin,2022,
Hotel Cheyenne,Hôtel,"Absolument pas satisfait. Le Rapport qualité prix n’y est pas Du tout. Nous avons payé 300€ la nuit  (sans petit dej je precise) et honnêtement nous sommes très déçus. Clim qui fonctionne mal, odeur de renfermé dans la chambre ET dans les couloirs.  Le ménage reste moyen (cheveux, poussière…). Seul point positif le personnel de l’accueil est très agréable. Honnêtement meme le santa fe qui a moins d’étoiles cest mieux. Plus jamais.",1/5,Visité en juillet 2022,juillet,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,Très bien au niveau de l’accueil mais hygiène à revoir (commun et chambre),2/5,Visité en décembre 2022,décembre,2022,il y a un mois,Décembre,2022,
Hotel Cheyenne,Hôtel,"Hôtel très propre, à proximité du parc (10-15 min à pied), navettes fréquentes.",5/5,Visité en janvier,janvier,2023,il y a 2 semaines,Janvier,2023,
Hotel Cheyenne,Hôtel,"Chambre spacieuse, assez de place pour 4 sans être les uns sur les autres, qualité des buffets excellente et très bonne organisation. Bonne ambiance et personnelle aimable.",5/5,Visité en juillet 2022,juillet,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Chambre impeccable, spacieuse et très bien équipée sur le thème du far ouest. Personnel au top ! Petit déjeuner parfait. Je recommande.",5/5,Visité en juin 2022,juin,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Super accueil, employés très sympathiques et agréables. Les chambres sont très belles (chambre Woody), le linge de chambre est top, la salle de bain avec les produits sont très appréciables. Nous y reviendrons sans hésiter.",5/5,Visité en juillet 2022,juillet,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,Chambre oropre mais très basique. Ne vaut pas du tout le prix demandé. Odeur dans le hall d entrée de renfermé... De plus pour ke restaurant j ai trouvé top niveau buffet sauf service pour une bière 20 minutes  ....très incompétente la serveuse... Donc niveau repas on était super ravi pour quantité et qualité... Du moins on pensait car contacté 1 semaine plus tard pour listeria dans le saumon je comprends pourquoi ma femme était malade du coup.....,2/5,Visité en juillet 2022,juillet,2022,il y a 6 mois,Juillet,2022,
Hotel Cheyenne,Hôtel,"J'aurai même mis 0 étoile. Les remarques suivantes prennent en compte, en priorité, le rapport qualité prix : - propreté des chambres et des communs. - chambre censée être refaite à neuf (uniquement en façade et qualité des matériaux médiocre). - climatisation hors service lors de notre arrivée. - petit-déjeuner médiocre et choix limité. Les seuls points positifs était l'accueil et la proximité avec les parcs (navettes régulières). Disney devrait revoir leurs tarifs et ne pas se reposer sur leurs acquis...",1/5,Visité en août 2022,août,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Weekend canicule en couple pour les 30 ans du parc dans cet hôtel où l'ambiance western est agréable et calme. Repas et Petit Déjeuner très copieux et bien gérés par les équipes. Cette partie du séjour est le côté positif après arrivé dans la chambre elle ne s'ouvre pas donc aller-retour à la réception puis intervention de la maintenance ... La dame très agréable changé les piles depuis nous laisse une carte pour garder la clim allumé en notre absence car il faisait 28 degrés dans la chambre. 4h plus tard il faisait 30 alors après appel et intervention de la maintenance on nous apporte un soit disant climatiseur.... En faite il pose en notre absence un ventilateur et ne prenne pas la peine de le brancher, en rentrant du Disney Illumination 20 minutes à pied vers 00h c'était une fournaise donc presque impossible de dormir.... Ce qui est fort dommage et a apporté du négatif en cette période de canicule car la chambre était jolie, propre, avec une bonne literie... Je ne suis pas sûr de revenir dans cette hôtel et après une bonne et une mauvaise expérience également au Davy Crocket j'ai l'impression que les hôtels vieillissent et sont moins entretenus que le parc.....",4/5,Visité en juillet 2022,juillet,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Je recommande à 100% cet hôtel car c'est un lieu extraordinaire, ou on s'évade dans le pays des cow-boys. J'ai choisi cet hôtel pour mon séjour à Disneyland Paris, hôtel qui dispose d'une navette gratuite pour aller jusqu'au parc. Hôtel sécurisé avec des grands parkings. On est super bien accueilli et le personnel est à notre disposition pour toute question. Concernant la chambre, l'hygiène est irréprochable et la décoration est magnifique. Pour mon prochain séjour à Disneyland, je reviendrai avec grand plaisir dans cet hôtel.",5/5,Visité en août 2022,août,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Super brunch, on a été accueilli parfaitement par le shérif Julien, au top comme toujours il est la raison principal de notre venue désormais ! Au plaisir de te revoir prochainement !",5/5,Visité en août 2022,août,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Très belle hôtel, les chambre magnifique, lit confortable. Petit dej très fourni. Personnelle accueillant et souriant",5/5,Visité en septembre 2022,septembre,2022,il y a 4 mois,Septembre,2022,
Hotel Cheyenne,Hôtel,"Conciergerie nul. J'ai demandé 3 carte handicapés sur le site Disney. La conciergerie à refuse car nous indiquant son impossibilité à en imprimé 3 pour un groupe de 4. Elle nous en a imprimé qu'une seul. De ce fait les 2 autres personnes handicapés non pu profiter du parc car impossibilité de patienter 3 heure par manège. Lors de la parade nous avons pu être ensemble tous sa a cause de leur concierge et le responsable nous a indiqué le lendemain "" je verrai en interne, je peux rien faire de tout écrivait un mail ou un avis, je ne peux vous interdire "" une honte.  Tous comme Disney où nous avons pris la formule extra plus donc 3 restaurant dont un avec 'es personnage goûter et boisson.  Sur l'application nos réservation il y a eu un beug donc une conseillère nous a appelle et réserve les restaurants et comme geste commercial nous a offert un 4 restaurants .  Au final nous avons payes un restaurant + une différence sur le 2 restaurants une honte.  Disney nous répond que il y a aucune trace alors que nous avons les mails.  A fuir Disney qui cherche que le profits et abus de confiance de leurs conseillère et ue discrimination sur les handicapés",1/5,Visité en juillet 2022,juillet,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Chambre très confortable et climatisée, personnel adorable, pas loin du parc avec navette et service bagage rien pour qu'on puisse en profiter un maximum !",5/5,Visité en août 2022,août,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Honnêtement ! Très bonne hôtel dans l'ensemble ! Le petit-dejeuner est très bon ! Et le personnel et très sympas dont 2 qui mettent  une ambiance de folie ! 😁😁😁 Notamment à l'accueil JULIEN  merci pour ton accueil ainsi qu'a ta collègue CAROLINE qui nous a trouvez une super table !  Vous nous avez bien fais rire et mis de la magie dans nos yeux !  Ce qui est dommage c'est leur manager qui se permet de parler comme un chien à ses employées  ! 😱, Ce n'est pas la première fois que je loge dans cette hôtel et à chaque fois cela me frappe de voire un responsable comme ça... 🥺🥺🥺 Cela ! me désole pour eux....et ça gâche un peux le séjour.😡😤  Si non très bon petit-déjeuner et équipe super sympa ! On reviendra encore quand même juste pour revoir JULIEN ET CAROLINE Mes enfants continuent de nous parlez d'eux ! 🤣🤣  Voilà pourquoi je n'ai mis que 4 étoiles au lieux de 5 ! La cause ? Le manager ....",4/5,Visité en juin 2022,juin,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Accueil parfait, la chambre vraiment dans le thème propre et confortable. Pour le repas, énormément de choix au buffet que ce soit pour le dîner ainsi que le petit déjeuner.",5/5,Visité en juillet 2022,juillet,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Très franchement, c'est la première fois que je vois ça. Je fais des pick-up 2 à 3 fois par semaine aux hôtels New-York, New Port,Séquoia Lodge etc Et je n'ai jamais eu de problème. Ce soir le 27/08/2022 à 21H,le gars de l'entrée se prends pour un cowboy! On leur donne un peu d'autorité et ça se prend pour je ne sais pas quoi! Il a refusé que j'aille récupérer une mère avec son enfant handicapé parce que soit disant il ne retrouvait pas leur nom et les à laissé venir à pied jusqu'à l'entrée. Et il m'a même dit :mais non vos clients ne sont pas dans notre hôtel! Franchement quelle HONTE! La tête qu'il a fait quand il les as vue arriver !!! Très franchement, pour votre image et vos qualités de de service, des gens comme ça, il faut pas les garder, beaucoup de gens au chômage, beaucoup plus aimable mérite son poste!!!",1/5,Visité en août 2022,août,2022,il y a 4 mois,Septembre,2022,
Hotel Cheyenne,Hôtel,"Les + bons couchages, bien insonorisés, à 5mn du parc en bus et 15mn à pied, bon accueil Les - prix exorbitants du restaurant pour une qualité moyenne, l'eau chaude qui met beaucoup de temps à arriver, une douche mal conçue l'eau part de partout dans la salle d'eau même en faisant très attention",3/5,Visité en août 2022,août,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Merci encore infiniment aux hôtesses d’accueil. A cause d’une erreur de ma part j’ai oublié de réserver les billets pour la soirée Halloween du 29 Octobre (qui était sold out). Petite mise en contexte c’était un cadeau d’anniversaire pour ma copine donc j’ai réservé séjour+parc pour Halloween vu qu’elle est fan. Pris au dépourvu face à mon erreur, petit à petit le rêve se transformait en cauchemar. Mais grâce à Eli et Linda la magie a eu lieu, elles se sont démener pour me trouver deux place, ça c’est du service client !! Sincèrement merci, elles ont fait preuve d’une grande humanité, merci à elles, merci à Disney.",5/5,Visité en octobre 2022,octobre,2022,il y a 2 mois,Novembre,2022,
Hotel Cheyenne,Hôtel,Ne pas prendre le repas du soir trop tôt car beaucoup d'attente et petit déjeuner trop tard car idem.,4/5,Visité en décembre 2022,décembre,2022,il y a 3 semaines,Décembre,2022,
Hotel Cheyenne,Hôtel,"Hotel très sympathique , accueil très chaleureux. Les chambres sont chouettes et la literie est bien évidement au top!!!",5/5,Visité en août 2022,août,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Accueil parfait, cash member très souriant, discutent facilement. Chambre parfaite avec 2 enfants, propre, déco soignée.",5/5,Visité en novembre 2022,novembre,2022,il y a 2 mois,Novembre,2022,
Hotel Cheyenne,Hôtel,"Séjour excellent, chambre propre et calme. J'aimerais juste connaître le nom des musiques qui passent à l'accueil. J'en suis fan 😁",5/5,Visité en septembre 2022,septembre,2022,il y a 4 mois,Septembre,2022,
Hotel Cheyenne,Hôtel,"Hôtel vieillissant, la propreté laisse a désirée ,moisissure dans la salle de bain ,chambre double annoncée, juste un deuxième lit qui n en ai pas vraiment un ,chambre très sombre mal isolée, très déçue par apport au prix quand-même élevé pour un hôtel de chez Disney",1/5,Visité en octobre 2022,octobre,2022,il y a 3 mois,Octobre,2022,
Hotel Cheyenne,Hôtel,Très bonne literie propreté bien. Petit déjeuner  parfait grand choix et  très accueil   personnel très agréables,4/5,Visité en septembre 2022,septembre,2022,il y a 3 mois,Octobre,2022,
Hotel Cheyenne,Hôtel,Un endroit magique très dépaysant. Le restaurant avec des produits et frais au choix servi sur un mobilier mode farwest. Jadore! On se déconnecte ... Merci,5/5,Visité en septembre 2022,septembre,2022,il y a 3 mois,Octobre,2022,
Hotel Cheyenne,Hôtel,L'hôtel est bien mais la nourriture du dîner n'est pas des plus géniale. Le petit déjeuner est très bon.,3/5,Visité en août 2022,août,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,"Formationcorpsesprit  Hôtel avec une belle ambiance western, très sympas. Dommage que la chambre que l'on nous a alloué n'était absolument pas préparé. Serviette mouillé au sol, les lits sans-dessus dessous rien de propre... À 500 euros la nuit 🤔... Ils ont bien sur vite remédier au problème, mais à 22h quand on est fatigué de 10 h de parc et que l'on arrive dans une chambre non préparé... Ce n'est pas appréciable.",2/5,Visité en juillet 2022,juillet,2022,il y a 5 mois,Août,2022,
Hotel Cheyenne,Hôtel,Un grand MERCI à JORDAN du général store pour son professionnalisme et sa bienveillance envers les clients ! Je recommande à 100% cet hôtel .,5/5,Visité en septembre 2022,septembre,2022,il y a 3 mois,Octobre,2022,
Hotel Cheyenne,Hôtel,Nul pour un 3 étoiles. 1 heure d’attente avant d’arriver à la salle du petit déjeuner. Personnel non aimable,1/5,Visité en octobre 2022,octobre,2022,il y a 2 mois,Novembre,2022,
